name,state,city,address,lattitude,longitude,type
"Zostel, Dandeghar",Maharashtra,Panchgani,"Panchgani, Wai, Main Road, Dandeghar, Maharashtra 412805",17.9335258,73.8158574,7
"Rama Automobiles, Patilwada",Maharashtra,Pune,"Ground Floor Pune Nasik Highway, Manchar, Shevawadi, behind Morde Food Product Company, Patilwada, Pune, Maharashtra 410503",18.99132729,73.94277954,7
"Hotel Temple View, Sai Nagar",Maharashtra,Shirdi,"Sai Murali Complex, Manmad Rd, opp. Sai Temple Nagar, Sai Nagar, Shirdi, Maharashtra 423109",19.7650352,74.4754592,7
"Oberoi Mall, Goregaon",Maharashtra,Mumbai,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1737611,72.8600172,7
"Oberoi Mall, Goregaon",Maharashtra,Mumbai,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1737611,72.8600172,7
"Daspalla Hotels, Suryabagh",Andhra Pradesh,Vizag,"Hotel Daspalla Visakhapatnam, 28-2-48, Suryabagh, Jagadamba Junction,A P 530020",17.7105539,83.3008275,7
"Hotel Greenland Towers, NH 6 & 16 ",West Bengal,Rupnarayanpur,"NH 6&16, Industrial Area, Rupnarayanpur, West Bengal 721301",22.380721,87.365968,7
"Trupti Enterprises, Bhagabanpur Industrial Area",Odisha,Bhubaneswar,"IDCO, Plot No 16, 17, 32&33 Bhagabanpur Industrial Area, Bhubaneswar, Odisha 751019",20.238165,85.756643,7
"TDI Business Centre, Mohali",PUNJAB,Mohali,"TDI Business Centre, Sector 118, TDI City, Mohali - 160055",30.7366917,76.6803752,7
"Shree Balaji Autowheels, Moradabad",Uttar Pradesh,Moradabad,"Ground Floor, Delhi Rd, opposite Circuit House, Majhola, Moradabad, Uttar Pradesh 244001",28.828917,78.7328429,7
"IOCL - Tikri Gas, Delhi",Delhi NCR,Delhi,"Rohtak Road, Block C, Tyagi Vihar, Ghevra, Delhi, 110072",28.6868847,76.9849286,7
"Manickbag automobiles, Vidya Nagar",Karnataka,Hubli,"VIDYA NAGAR, DIST : Hubli, Karnataka 580031",15.369541,75.119095,7
"Sonaee Veg Family Restaurant, Pune-Solapur Highway",Maharashtra,Uruli Kanchan,"National Highway 65 Yavat, Uruli Kanchan, Maharashtra 412202",18.487405,74.146125,7
"IOCL - Hemkund, Pasonda",Uttar Pradesh,Ghaziabad,"Khasra No 1746/2,Village u00e2u0080u0093 Pasonda,Tehsil- Sadar,Dist u00e2u0080u0093 Ghaziabad-201005",28.6765653,77.341822,7
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,7
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,7
"Morya Transport Terminus, MIDC Bhosari",Maharashtra,Pune,Plot no BGP 109 Village MIDC Bhosari Taluka Haveli Pune 411026,18.621396,73.8384375,7
"The Gateway Hotel, Ambad",Maharashtra,Nashik,"Ambad, Nashik, Maharashtra-422010",19.9594519,73.7591054,7
"AB Infra Limited, old MIDC",Maharashtra,Latur,"Plot No- F-54, old MIDC, Latur- 413531",18.4159831,76.5356299,7
"Click Hotel, Rane Nagar",Maharashtra,Nashik,"904, Mumbai - Agra National Hwy, opposite Orchid International, Rane Nagar, Nashik, Maharashtra 422009",19.9625471,73.7652956,7
"Click Hotel, Cidco",Maharashtra,Aurangabad,"Phulambri - Sillod Rd, Hudco, Yadav Nagar, N 11, Cidco, Aurangabad, Maharashtra 431003",19.9116134,75.348291,7
"Aurangabad Smart City, Himayat Bagh",Maharashtra,Aurangabad,"V8VH+HMJ, Himayat Bagh, Aurangabad, Maharashtra 431004",19.8942375,75.3280838,7
"Navagauri Tyres, MIDC",Maharashtra,Baramati,"MIDC Baramati Plot No. 237, near Hindustan Cattle feed Baramati- 413133",18.206925,74.6085667,7
MH | Nashik | Nashik | Car mall,Maharashtra,Maharashtra,"CAR MALL, Buddha Vihar, Pathardi Phata, Nashik, Maharashtra 422010",19.9519,73.7541,24
MH | Nashik | Nashik | Car mall,Maharashtra,Maharashtra,"CAR MALL, Buddha Vihar, Pathardi Phata, Nashik, Maharashtra 422010",19.9519,73.7541,24
"Dion Automotives,Samantarpur",Odisha,Bhubaneswar,"Plot No 2175, 3766, Lewis Road, Samantarapur, Old Town, Bhubaneswar, Odisha 751002",20.227001,85.840966,7
"GUGNANI AUTOCARS, Pratap Nagari",Odisha,Cuttack,"PLOT NO- 785, PRATAP NAGARI, CUTTACK. State: ODISHA, Pin: 753011",20.40517,85.879782,7
"Gramps Auto, Bampada",Odisha,Balasore,"NH 16 (Old NH 5), Bampada, Balasore. State: ODISHA, Pin: 756056",21.497869,86.88961,7
"Lankeswari Motors, NH 6 - Gopalpalli Chowk",Odisha,Sambalpur,"National Hwy, 06, Near Gopalpalli Chowk, Sambalpur, Odisha 768006",21.498344,83.956558,7
"Lankeswari Motors, Hatpada",Odisha,Jeypore,"Plot No 576, 577 & 580 Hatpada, Jeypore, Odisha 764001",18.8580983,82.5899867,7
"Hotel Vivanta, Patrapada",Odisha,Bhubaneswar,"IDCO Plot No1/A,Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar -751019",20.240856,86.758382,7
"DN Group Corporate Office, Nayapalli",Odisha,Bhubaneswar,"VIP-15, VIP Colony, IRC Village, Nayapalli, Bhubaneswar, Odisha 751015",20.296189,85.8040445,7
"GUGNANI AUTOCARS, Mancheswar Industrial Estate",Odisha,Bhubaneswar,"PLOT NO.-S, 3/48, Block C, Sector A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",20.3066647,85.8528189,7
"GUGNANI TYRES, Nayapalli",Odisha,Bhubaneswar,"uco bank, 1294, CRP - DAV Rd, Nilakantha Nagar, Nayapalli, Bhubaneswar, Odisha 751012",20.2854839,85.8093251,7
"Trupti Automotives, NH 16 - Manguli Chowk",Odisha,Cuttack,"NH16, Manguli Chowk, Odisha 754025",20.529316,85.949237,7
"Trupti Automotives, Mohammed Jamalpur",Odisha,Keonjhar,"Keonjhar - Ghatgaon - Panikoili Rd, Mohammed Jamalpur, Odisha 755015",20.9187324,86.2169827,7
"Trupti Automotives, Angul",Odisha,Angul,"NH 55, TELCO CHOWK, NUAHATA, Banarpal, Angul, Odisha 759128",20.8317557,85.2416603,7
"Trupti Automotives, NH 53 - Duburi",Odisha,Kalinganagar,"Duburi, Kalinga Nagar Tata Steel Area, Odisha- 755026",20.9502562,85.989753,7
"CSM Technologies, Khorda",Odisha,Bhubaneswar,"E/56, Infocity, Chandrasekharpur Industrial Area, Khorda, Bhubaneswar, Odisha-751024",20.3395267,85.80065,7
"CSM Technologies, Acharya Vihar",Odisha,Bhubaneswar,"OCAC(Odisha Computer Application Centre) Building, Plot No N-1/7-D, Acharya Vihar, Khorda, Bhubaneswar, Odisha-751013",20.2996381,85.8309336,7
"Samal Equip, Nuahata",Odisha,Angul,"Nuahata, Odisha 759128",20.832862,85.2382584,7
"Ginger Hotel, Nayapalli",Odisha,Bhubaneswar,"Ginger Hotel Bhubaneshwar Opp. Nalco Headquarter,Jayadev Vihar, Nayapalli, Bhubaneshwar 751013",20.30,85.82,7
"IOCL - MC2, Industrial Area II",PUNJAB,Chandigarh,"Indian OIL - MC 2 , Industrial area Phase-II MC Site, CHANDIGARH TOZIRAKPUR ROAD AT INDUSTRIAL AREA, PHASE-II, CHANDIGARH (U.T.), Chandigarh, PIN: 160002",30.69649,76.79662,7
"Holiday Villa, Poladpur Road",Maharashtra,Pune,"T-163, MIDC Bhosari, Pune, MIDC, Bhosari, Pimpri-Chinchwad, Piune-411026",18.6209574,73.8299842,7
"FPL Vehicles, Ariyankuppam",Puducherry,Puducherry,"No.1 Cuddalore, Puducherry ECR Main Road , Ariyankuppam , Puducherry-605007",11.8945141,79.8026819,7
MG MOHALI SECTOR 82,PUNJAB,MOHALI ,"MG MOHALI,PLOT NO 3,JANATA INDUSTRIAL ESTATE SECTOR 82,SAS NAGAR,MOHALI,PUNAB,PUNJAB,160082 MOHALI",30.661356,76.731482,20
"Gitansh Motors, GT Road Jugiana",PUNJAB,Ludhiana,"GT Road Jugiana,adjoining indian oil petrol pump,ludhiana-141010",30.857873,75.936632,7
"RSA Motors, Industrial Area II",PUNJAB,Chandigarh,"Plot No.40, Industrial Area, Phase II, chandigarh - 160002",30.6990516,76.7855313,7
"IOCL - COCO IT Park, Bhagwanpura",PUNJAB,Chandigarh,"IT HABITAT, Rajiv Gandhi Chandigarh Technology Park, Bhagwanpura, Chandigarh- 160101",30.731143,76.836682,7
"IOCL - COCO 65, Sec -65",PUNJAB,Mohali,"631 A, Sector 65, Sahibzada Ajit Singh Nagar, Punjab-160062",30.679836,76.746633,7
"Dada Motors, Heera Singh Nagar",PUNJAB,Ludhiana,"Heera Singh Nagar, Jalandhar Bye Pass, Ludhiana-141008",30.9491373,75.826643,7
"One Earth Avaas, Amritsar",Punjab,Amritsar,"One Earth Avaas, BBK DAV College,12 Lawrence Road, Dayanand Nagar, Amritsar, Punjab -143001",31.6461759,74.878269,7
"Shiv Shanker Motors, Hukumpet",Rajahmundry,Rajahmundry,"110-4-7, NH 16 Hukumpet, Aditya Nagar, Bommuru, Rajahmundry-533103",16.9833296,81.7980427,7
"GPS Automobiles, Tonk Road",Rajasthan,Jaipur,"Plot No. 2& 3/4, Choudhary Charan Singh Colony, Tonk Road, Jaipur, 302029",26.833144,75.7951,7
"Chambal Motors, Madri Industrial Area",Rajasthan,Udaipur,"CP-6/CP-7, Madri Industrial Area - 313001",24.574885,73.746285,7
"GPS Automobile, Parbatpura",Rajasthan,Ajmer,G.P.S. Automobiles pvt. Ltd. ; Jaipur Ajmer express highway near municipal trenching ground Parbatpura Ajmer- 305002,26.4267566,74.6819745,7
"Shree Shyam Motors, VKI Area",Rajasthan,Jaipur,"E(5) B, Road no 1C, VKI area, Jaipur - 302013",26.972289,75.777332,7
"First Mobital, Tonk Road",Rajasthan,Jaipur,"G1-211, Sitapura Industrial Area, behind genpect Tonk Road, Jaipur - 302022",26.7775967,75.8392813,7
"Roshan Motors, Adarsh Nagar",Rajasthan,Jaipur,"No B, 7, Govind Marg, Saket Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9013221,75.8354512,7
"Chambal MotoCorp, Surajpole",Rajasthan,Udaipur,"Plot No 3 and, 4, Panchsheel Marg, Surajpole, Udaipur, Rajasthan 313001",24.581106,73.696687,7
"Four Points By Sheraton, Tonk Road",Rajasthan,Jaipur,"No. 1, City Square, Vasundhara Colony, Tonk Road, Jaipur, Rajasthan, 302016",26.8643722,75.7957703,7
"Yaksh The Art People, Delhi-Jaipur Highway",Rajasthan,Sayri,"Yaksh, The Art People, Delhi-Jaipur Highway, Syari, Rajasthan 303002",27.1590851,75.9603844,7
"Yash Motors, Subhash Nagar",Rajasthan,Bhilwara,"3, Ajmer Rd, Subhash Nagar, Bhilwara, Rajasthan 311001",25.38240223,74.61958377,7
"Yash Motors, Chittorgarh",Rajasthan,Chittorgarh,"Meera smiriti sansthan gram ochari, nimbahera Road, Ochari,  Chittorgarh, Rajasthan 312001",24.8276645,74.6272935,7
"Umaid Lake Resort, Kalakho ",Rajasthan,Dausa,"Karuna Enterprises kalakho (Umaid Lake Palaceu00c2u00a0 Village post Kalakho, NH 21 District Dausa, Rajasthan-303304",26.912864,76.466964,7
"Rajshree Resort, Saladwas",Rajasthan,Jaipur,"KHASRA NO.131/1 AND 132/1, VILLAGE SALADWAS, CHANDWAJI, N.H.8 TEHSIL AMER, JAIPUR, Rajasthan - 303113",27.2377252,75.9485975,7
"Bravia Hotel, Vaishali Nagar",Rajasthan,Ajmer,"Bravia Hotel, Vaishali Nagar, near Urban Haat, Rajasthan 305004",26.487745,74.6293164,7
"Dusk View Resort, near Bisalpur Dam",Rajasthan,Beesalpur,"Dusk View Resort Near Fishing Landing Center 1 km from Bisalpur Dam Towards Toda Rai Singh, Beesalpur, Rajasthan 304804",25.936068,75.458672,7
"Hotel Shemron, Neemrana",Rajasthan,Shahjahanpur,"Hotel Shemron, NH-8 Shahjahanpur, Neemrana, Shahjahanpur, Rajasthan 301706",28.0088483,76.4639783,7
"Click Hotel, Raja Park",Rajasthan,Jaipur,"Udai Marg, Raja Park, Jaipur, Rajasthan 302007",26.8923514,75.8257073,7
"Roshan Motors, Shahpura",Rajasthan,Shahpura,"Roshan Motors, NH-8 Neelka, district, Shahpura, Rajasthan, Pin-303119",27.4914624,76.0530077,7
"Click Collection, Sindhi Camp",Rajasthan,Jaipur,"Plot No 1, 2, opposite Polovictory Cinema, Sindhi Camp, Jaipur, Rajasthan 302001",26.9206169,75.7975173,7
JhalamandGarh Jodhpur,Rajasthan,Jodhpur,"Post Office Jhalamand, Jodhpur, Rajasthan 342005",26.20977,73.0650083,7
RnB Shanti Seva Niketan,Rajasthan,Salasar,"MDR2, Salasar , Rajasthan 332318",27.7363007,74.7426386,7
"Ginger Hotel, Civil Lines",Rajasthan,Jaipur,"Ginger Hotel Jaipur Geejgarh House, Civil Lines, Hawa Sadak, Jaipur 302006 Tel: 0141 4666 333",26.9013484,75.7850126,7
"Sp Motors, Madri",Rajasthan,Udaipur,"E-110 Main Bypass Road, Mewar Industrial Area, Madri, Udaipur-313003",24.57444,73.72351,7
"Visvakarma Hotel, Jhunhunnu",Rajasthan,Sikar,"Visvakarma Hotel, NH 11 NH52, Near Ganpati Dham, Sargoth, Sargoth Via Reengus, Sikar Rajasthan 332404",27.3449069,75.6020031,7
"Rangeet Auto, Rumtek Road",Sikkim,Gangtok,"R.P. ALLEY COMPLEX, ADAMPOOL, RUMTEK ROAD, GANGTOK, EAST SIKKIM, SIKKIM, 737135",27.305524,88.585965,7
GJ | Surat | Kamrej ,Gujarat,Surat,"Block number 552-553 IRB Compound opp Mansarovar Residency NH 8 Kamrej, Surat 394185",21.2210,72.8733,24
ADYAR ANANDA BHAVAN,Tamil Nadu,ATTUR,"NH9,Thulakanoor Village,Salem District,Attur,TamilNadu",11.591985,78.627219,11
SREE ANNAPOORNA HOTEL,Tamil Nadu,AVINASHI,"NH544,AVINASHI BYE PASS ROAD,AVINASHI,TAMILNADU 641654",11.175093,77.263374,11
BROOKFIELDS MALL ,Tamil Nadu,COIMBATORE,"Dr Krishnasamy Mudaliyar Rd, Brookefields, Sukrawar Pettai, R S Puram West, Coimbatore, Tamil Nadu 641001",11.008935,76.95954,11
HOTEL SURYA COMPLEX,Tamil Nadu,KRISHNAGIRI,"NH44,Bangalore Highway,Pollupalli,Krishnagiri,TamilNadu 635115",12.582141,78.157101,11
SHREE SARAVANA BHAVAN,Tamil Nadu,SANKAGIRI,"Near Sankagiri Toll Gate, NH-47 Salem-Kanyakumari Hwy, Vaikundam, Sankari, Tamil Nadu 637103",11.519342,77.935042,11
Aswins Veg Restaurant,Tamil Nadu,Perambalur,"NH 45, Kalpady Road, Eraiyasamuthiram, Perambalur, Tamil Nadu 621113",11.2064644,78.8812406,11
Cafu00c3u00a9 Udupi Ruchi,Tamil Nadu,Ulundurpet,"102/19, Chennai Trichy NH Sengurichi, Village, Ulundurpet, Tamil Nadu 606115",11.7194357,79.3364597,11
Hotel Kodai International,Tamil Nadu,Kodaikanal,"17/328, Laws Ghat Rd, Kodaikanal, Tamil Nadu 624101",10.2428087,77.4983634,11
D square Mall,Tamil Nadu,Shoolagiri,"Dhiviyam Square Food Court, NH - 7 Hosur - Krishnagiri Highway, Sundagiri, Shool, Tamil Nadu 635117",12.6462747,78.0470111,11
ADAYAR ANANDA BHAVAN,Tamil Nadu,THINDIVANAM,"Swastiks enterpreneurs,NH45,Chennai-Trichy highway,NallathurThindivanam,Tamilnadu 604307",12.297694,79.73365,11
EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,8
EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,8
EESL Chennai Egmore metro,Tamil Nadu,Chennai," Chennai Egmore metro, Chennai (CMRL)",13.079097,80.261538,8
EESL Chennai Egmore metro,Tamil Nadu,Chennai," Chennai Egmore metro, Chennai (CMRL)",13.079097,80.261538,8
EESL Saidapet Metro station,Tamil Nadu,Chennai,Saidapet Metro station,13.0237,80.2282,8
EESL Tirumangalam Metro station,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,8
EESL Thirumangalam Metro,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,8
Adyar Ananda Bhavan I Rasipuram,Tamil Nadu,Rasipuram,"Adyar Ananda Bhavan Restaurant, NH44, Brindavan Garden, Salem-Madurai Rd, Athanur, Tamil Nadu 637401",11.4922712,78.1535774,11
Ganpat Grand I Palani,Tamil Nadu,Palani,"Circle, 167/1, Adivaram Itteri Road Near Balaji Bhavan, Palani, Tamil Nadu 624601",10.4425816,77.5203903,11
Aasai Aasai Anandha Bhavan | Omalur,Tamil Nadu,Omalur,"Aasai Aasai Anandha Bhavan Delight, A/C Pure Veg Restaurant, NH - 44, Bangalore, to, Salem Highway, Omalur, Tamil Nadu 636455",11.7592238,78.4273441,11
Hotel Temple City I Thirumangalam,Tamil Nadu,Thirumangalam,"Hotel Temple City, NH 44, Madurai to Virudhunagar Highways Melanesaneri Sivarakottaim, Madurai, Tamil Nadu 625706",9.7590386,77.9791582,11
Hotel Temple City I vadippatti,Tamil Nadu,Vadippatti,"Hotel Temple City, NH 44, Chellakulam, Thathampatti, Tamil Nadu 625020","10.0804337,",77.9776792,11
Relux Experience Centre (ABS e-auto & Charger),Tamil Nadu,Chennai,"NO: 16/8, PRV Towers, GST Road, Guindy, Chennai, Tamil Nadu - 600 032",13.00777749,80.20730884,19
Hotel Aishwarya Bhavan (Safa Electric),Tamil Nadu,Villupuram,"Chennai - Trichy Highway, Tindivanam, Tamil Nadu - 604001",12.24034498,79.66228159,19
RR Charging Station (RR Charging Station),Tamil Nadu,Ambur,"No: 19,IELC Complex, MC Road, Ambur, Tamil Nadu - 635802",12.77988445,78.71776971,19
Hotel Sangeetha (Duriyam Charging Station),Tamil Nadu,Namakkal,"NH 44, Namakkal - Karur Tollgate, Tamil Nadu - 637207",11.19362344,78.10483415,19
Hotel Temple City Lake (Inn KSN Charging Station),Tamil Nadu,Madurai,"Trichy - Madurai Highway, Valaichcherippatti, Tamil Nadu - 625104",9.987081053,78.24154444,19
Alps Residency - A Bergamont Group of Hotel-,Tamil Nadu,Krishnagiri,"Bangalore Bye Pass Road Near Toll Plaza, Krishnagiri, Tamil Nadu-635001",12.54250304,78.20153274,19
Sri Durga Bhavan Elite (Devika Yogaraajan Charging Station),Tamil Nadu,Vellore,"Near HP Petrol Pump, Pallikonda, Tamil Nadu, 635809",12.9023796,78.93386744,19
RMS Towers (Ero_G Electric Charging Station),Tamil Nadu,Erode,"NH544, Kovai to Salem Road, Solipalayam, ",11.30199446,77.60004376,19
Radisson Blu Resort Temple Bay I Mamallapuram,Tamil Nadu,Mahabalipuram,"Radisson Blu Resort Temple Bay Mamallapuram, 57 Covelong Road, Dist, Mahabalipuram, Tamil Nadu 603104",12.6238399,80.1945931,11
Spencer Plaza Mall | Chennai,Tamil Nadu,Chennai,"Spencer Plaza Mall, 768-769, Anna Salai, Chennai, Tamil Nadu 600002",13.0615444,80.2614559,11
"LAKSHMI Motors, Thoraipakkam",Tamil Nadu,Chennai,"118, Okkiam, Thoraipakkam, Chennai, Tamil Nadu - 600097",12.92976,80.23164,7
"Ginger Vadapalani, NGO Colony",Tamil Nadu,Chennai,"61, Inner Ring Rd, Thiru Nagar Colony, NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026",13.05647,80.21116,7
"Gurudev Tata Motors, Arumbakkam",Tamil Nadu,Chennai,"Old No 90, New Number 1090, E.V.R. Periyar High Road, Arumbakkam, Chennai, Tamil Nadu - 600106",13.07656,80.2021,7
"FPL Vehicles, Annasali",Tamil Nadu,Chennai,"NO. 824/2, Annasali Nandnam, Chennai, Tamil Nadu, 600035",13.03001,80.24211,7
"PPS Motors, Chinniyampalayam",Tamil Nadu,Coimbatore,"No-138, Avinashi Road, Chinniyampalayam, Coimbatore-641062",11.04991,77.05765,7
"PPS Motors, Thirumangalam",Tamil Nadu,Madurai,"Shed No. D-23, Nilaiyur First Bit, Uchapatti Village,Thirumangalam, Madurai-625402",9.862428,78.021557,7
"FPL Vehicles, Perumugai",Tamil Nadu,Vellore,"33/5A1, Chennai Bangalore Highway, perumugai, Vellore-632009",12.945336,79.200662,7
"Sree Gokulam Motors, Zamin Pallavaram",Tamil Nadu,Chennai,"Sree Gokulam Motors, No 93, 3C, 200 Feet Radial road, Zamin Pallavaram, Chennai - 600117",12.950258,80.176003,7
"Vivera Hotels & Resorts, Bhuvanagiri",Telangana,Bhuvanagiri,"NH 163, Ragari, near IT College, Bhuvanagiri, Telangana 508116",17.522471,78.924306,7
"Tanishq, Cathedral road Gopalpuram",Tamil Nadu,Chennai,"No.100, Cathedral Rd, Gopalapuram, Chennai, Tamil Nadu 600086",13.04774,80.25418,7
"True Sai Motors, Avaragere",Tamil Nadu,Krishnagiri,"No 417A/1A Krishnagiri Chennai Highway, Pethanapalli, opposite to Hotel, Krishnagiri, Tamil Nadu 635001",12.5306064,78.2375165,7
"True Sai Motors, Narasothipatti",Tamil Nadu,Salem,"No 73 Salem, Omalur Highway, next to Hotel Grand Estancia, Narasothipatti, Salem, Tamil Nadu 636004,636001",11.682985,78.1260402,7
"SR Tranzcars, Saibaba Koil",Tamil Nadu,Coimbatore,"1142-A, Mettupalayam Rd, Saibaba Koil, Coimbatore, Tamil Nadu 641043",11.022849,76.951635,7
"Lakshmi Motors, Ambattur",Tamil Nadu,Chennai,"#79, 80,81, NEAR WAVIN BUS STOP, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058",13.0883447,80.1704698,7
"Lakshmi Motors, Velachery",Tamil Nadu,Chennai,"No 42, Velachery Main Rd, Guindy National Park, Guindy, Chennai, Tamil Nadu 600032",13.0080236,80.22165,7
"IOCL COCO Chengampalli, Salem-Kochi Highway",Tamil Nadu,Chengampalli,"Salem - Kochi Hwy, Vadamugam Kangayapalayam, Tamil Nadu 638812",11.213022,77.441968,7
"Fairfield by Marriott, Mahindra World City",Tamil Nadu,Chennai,"Near Main Entrance, Mahindra World City, Chennai - 603002",12.730596,80.00463,7
"Four Points by Sheraton, Chennai OMR",Tamil Nadu,Chennai,"Survey No 169, Plot 1B and 1A, Rajiv Gandhi Salai, Kumaran Nagar, Sholinganallur, Chennai-600119,Four Points 1, Semmancheri, Chennai, Tamil Nadu 600119",12.875613,80.227372,7
"IOCL Shanthi Social Services, Singanallur",Tamil Nadu,Coimbatore,"128, 2247, Trichy Rd, Krishnapuram Medu, Singanallur, Tamil Nadu 641005",11.00269216,77.0387079,7
"Motel Mamalla, SH 49",Tamil Nadu,Mahabalipuram,"Motel Mamalla No.77, East Coast Road, SH 49, Mahabalipuram, Tamil Nadu 603104",12.6325138,80.1958391,7
"Pumpkin Tales, Alwarpet",Tamil Nadu,Chennai,"37, 20, Bheemanna Garden St, Alwarpet, Chennai, Tamil Nadu 600018",13.033655,80.255285,7
"Chima Cars, Kappalur",Tamil Nadu,Madurai,"H-14, H-14A, SIDCO INDUSTRIAL ESTATE UCCHAPATTI, Kappalur, Tamil Nadu 625008",9.938364,78.150085,7
"Kaveri Auto Garage, Seelapadi",Tamil Nadu,Dindigul,"478/1A2, Trichy Bypass, Seelapadi, Dindigul, Tamil Nadu, 624005",10.3811273,77.99681425,7
"Kaveri Auto Garage, Paravai Bit 1 village",Tamil Nadu,Madurai,"New Survey No 146/2C,148/1A,149/1B2A, Paravai Bit 1 village, Madurai, 625402",9.9642326,78.0650107,7
"Sree Gokulam Motors, Kattuppakkam",Tamil Nadu,Chennai,"no 2/232, Mount ponamalle road,Swaminatha nagar, Pushpa Nagar, Kattupakkam, Chennai - 600056",13.0417246,80.1258208,7
"Gateway Coonoor - IHCL SeleQtions, Coonoor",Tamil Nadu,Ooty,"Upper, Coonoor, Tamil Nadu 643101",11.3459974,76.801575,7
Hotel Marigold,Telangana,Hyderabad,"Ameerpet Rd, Leela Nagar, Begumpet, Hyderabad, Telangana 500016",17.437257,78.4522943,21
"Tejaswi Motors, Madhapur",Telangana,Hyderabad,"Plot No. 4/14, Opp. Cyber Towers, KPHB Road, Madhapur, Hyderabad, Telangana - 500081",17.45345,78.38334,7
"Venkataramana Motors, ECIL",Telangana,Hyderabad,"Plot No 11, Victory Plaza, ECIL X Roads, Hyderabad, Telangana - 500062",17.48081,78.57715,7
"Westside, Somajiguda",Telangana,Hyderabad,"PLOT NO.6-3, Kmc Retail Mall, CIRCLE, 1112, near KIRTILAL JEWELLERS, Somajiguda, Hyderabad, Telangana 500082",17.4226,78.46136,7
"Croma, Attapur",Telangana,Hyderabad,"Sirimalle Square Plot Nos. 8, 9, 10 Survey No. 523/B, Pillar No. 160 Attapur, Rajendranagar mandal, Hyderabad, Telangana 500048",17.359176,78.426285,7
"Croma, Kompally",Telangana,Hyderabad,"Ratna Arcade, Ground Floor Survey No. 128 National Highway 44, Beside, Sree Vensai Towers, Ruby Block, Kompally, Secunderabad, Telangana 500014",17.531882,78.485644,7
"Sarath City Capital Mall, Whitefields",Telangana,Hyderabad,"Sarath City Capital Mall, Whitefields, Gachibowli-Miyapur Road, Hyderbad 500084",17.457774,78.36396,7
"7 Food Court, NH 65 -Rayangudem",Telangana,Suryapet,"NH - 65, Rayangudem Village Suryapet Mandal, Suryapet, Telangana 508213",17.150628,79.577475,7
"Hotel Vididhi, Kothagudam",Telangana,Madgulapally,"Survey No. 173/2, 174/6, State Highway 2 NAM Expressway, Miryalaguda Highway Near Madugulapally Toll Plaza Kothagudam, Village, Madgulapally, Telangana 508247",16.991031,79.44047,7
"Select Cars, Hyderabad Rd - Kothirampur",Telangana,Karimnagar,"No 8-6-396, Hyderabad Rd, Kothirampur, Karimnagar, Telangana 505001",18.417928,79.13639,7
"Orange Auto, Hafeezpet",Telangana,Hyderabad,"16ABC, Mini Industrial estate, Hafeezpet, Hyderabad, Telangana 500049",17.490308,78.354536,7
"Fairfield by Marriott,Gachibowli",Telangana,Hyderabad,"Road No. 2, Financial District, Gachibowli, Hyderabad, Telangana - 500032",17.423858,78.347334,7
"Malik Cars, Old Bowenpally",Telangana,Secunderabad,"Adj Service Road Sri Sai Enclave, Old Bowenpally, Secunderabad, Telangana 500011",17.478362,78.4737723,7
"Daspalla Hotels, Jubilee Hills",Telangana,Hyderabad,"Daspalla Hotels u00e2u0080u0093 (Jublee Hill Resorts Pvt Ltd)- Rd Number 37, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",17.4368304,78.3983261,7
IOC MADINAGUDA,TELENGANA,HYDERABAD,"SURVEY NO 98 MIYAPUR MAIN ROAD,MADINAGUDA HAFEEZPET,TELENGANA 500050 HYDERABAD",17.494851,78.336467,20
HMR MADHAPUR,TELENGANA,HYDERABAD,"PLOT NO 735 ROAD NO 37 AND 38LEFT LANE AFTER CROMA,CBI COLONY JUBLI HILLS,HYDERABAD.TELENGANA 500033",17.435968,78.40003,20
MG HYDERABAD JUBILEE HILLS,TELENGANA,HYDERABAD,"8-2-120/86, 10A, opposite Hotel park hyatt, Rd no2, Banjara hills, hyderabad, 500033",17.523923,78.430328,20
HMR BEGUMPET,TELENGANA,HYDERABAD,"7-1-22/A Begumpet flyover, Leelanagar, Ameerpet, Telanagana 500016",17.438229,78.457263,20
