region,category,parameter,mode,powertrain,year,unit,value
India,Historical,Oil displacement Mbd,Cars,EV,2021,Milion barrels per day,0.00031999999191612005
India,Historical,"Oil displacement, million lge",Cars,EV,2021,"Oil displacement, million lge",18
India,Historical,EV stock,Cars,BEV,2021,Vehicles,23000
India,Historical,EV sales,Cars,PHEV,2021,Vehicles,50
India,Historical,EV sales,Cars,BEV,2021,Vehicles,12000
India,Historical,EV stock,Cars,PHEV,2021,Vehicles,100
India,Historical,EV sales share,Cars,EV,2021,percent,0.4000000059604645
India,Historical,Electricity demand,Cars,EV,2021,GWh,0.11999999731779099
India,Historical,EV sales share,Cars,EV,2022,percent,1.5
India,Historical,EV stock,Cars,PHEV,2022,Vehicles,120
India,Historical,EV sales,Cars,BEV,2022,Vehicles,48000
India,Historical,EV sales,Cars,PHEV,2022,Vehicles,23
India,Historical,EV stock,Cars,BEV,2022,Vehicles,72000
India,Historical,Oil displacement Mbd,Cars,EV,2022,Milion barrels per day,0.0010000000474974513
India,Historical,"Oil displacement, million lge",Cars,EV,2022,"Oil displacement, million lge",57
India,Historical,EV stock share,Cars,EV,2022,percent,0.1599999964237213
India,Historical,Electricity demand,Cars,EV,2022,GWh,210
Israel,Historical,EV stock share,Cars,EV,2010,percent,0.00026000000070780516
Israel,Historical,EV stock,Cars,BEV,2010,Vehicles,6
Israel,Historical,EV stock,Cars,BEV,2011,Vehicles,85
Israel,Historical,EV sales,Cars,BEV,2011,Vehicles,3
Israel,Historical,EV stock share,Cars,EV,2011,percent,0.0035000001080334187
Israel,Historical,EV sales share,Cars,EV,2011,percent,0.0013000000035390258
Israel,Historical,EV sales share,Cars,EV,2012,percent,0.27000001072883606
Israel,Historical,EV stock share,Cars,EV,2012,percent,0.024000000208616257
Israel,Historical,EV sales,Cars,BEV,2012,Vehicles,600
Israel,Historical,EV stock,Cars,BEV,2012,Vehicles,610
Israel,Historical,EV sales,Cars,PHEV,2012,Vehicles,1
Israel,Historical,EV stock,Cars,PHEV,2012,Vehicles,1
Israel,Historical,EV stock,Cars,PHEV,2013,Vehicles,18
Israel,Historical,EV sales,Cars,PHEV,2013,Vehicles,17
Israel,Historical,EV stock,Cars,BEV,2013,Vehicles,1000
Israel,Historical,EV sales,Cars,BEV,2013,Vehicles,460
Israel,Historical,EV stock share,Cars,EV,2013,percent,0.039000000804662704
Israel,Historical,EV sales share,Cars,EV,2013,percent,0.20999999344348907
Israel,Historical,EV sales share,Cars,EV,2014,percent,0.02199999988079071
Israel,Historical,EV stock share,Cars,EV,2014,percent,0.04600000008940697
Israel,Historical,EV sales,Cars,BEV,2014,Vehicles,6
Israel,Historical,EV stock,Cars,BEV,2014,Vehicles,1200
Israel,Historical,EV sales,Cars,PHEV,2014,Vehicles,52
Israel,Historical,EV stock,Cars,PHEV,2014,Vehicles,70
Israel,Historical,EV stock,Cars,PHEV,2015,Vehicles,140
Israel,Historical,EV sales,Cars,PHEV,2015,Vehicles,65
Israel,Historical,EV stock,Cars,BEV,2015,Vehicles,1200
Israel,Historical,EV sales,Cars,BEV,2015,Vehicles,3
Israel,Historical,EV stock share,Cars,EV,2015,percent,0.04600000008940697
Israel,Historical,EV sales share,Cars,EV,2015,percent,0.024000000208616257
Israel,Historical,EV sales share,Cars,EV,2016,percent,0.02199999988079071
Israel,Historical,EV stock share,Cars,EV,2016,percent,0.04600000008940697
Israel,Historical,EV sales,Cars,BEV,2016,Vehicles,5
Israel,Historical,EV stock,Cars,BEV,2016,Vehicles,1200
Israel,Historical,EV sales,Cars,PHEV,2016,Vehicles,63
Israel,Historical,EV stock,Cars,PHEV,2016,Vehicles,200
Israel,Historical,EV stock,Cars,PHEV,2017,Vehicles,1700
Israel,Historical,EV sales,Cars,PHEV,2017,Vehicles,1500
Israel,Historical,EV stock,Cars,BEV,2017,Vehicles,1400
Israel,Historical,EV sales,Cars,BEV,2017,Vehicles,130
Israel,Historical,EV stock share,Cars,EV,2017,percent,0.0949999988079071
Israel,Historical,EV sales share,Cars,EV,2017,percent,0.5199999809265137
Israel,Historical,EV sales share,Cars,EV,2018,percent,1.2000000476837158
Israel,Historical,EV stock share,Cars,EV,2018,percent,0.20000000298023224
Israel,Historical,EV sales,Cars,BEV,2018,Vehicles,130
Israel,Historical,EV stock,Cars,BEV,2018,Vehicles,1500
Israel,Historical,EV sales,Cars,PHEV,2018,Vehicles,3600
Israel,Historical,EV stock,Cars,PHEV,2018,Vehicles,5300
Israel,Historical,EV stock,Cars,PHEV,2019,Vehicles,9200
Israel,Historical,EV sales,Cars,PHEV,2019,Vehicles,3900
Israel,Historical,EV stock,Cars,BEV,2019,Vehicles,2200
Israel,Historical,EV sales,Cars,BEV,2019,Vehicles,850
Israel,Historical,EV stock share,Cars,EV,2019,percent,0.33000001311302185
Israel,Historical,EV sales share,Cars,EV,2019,percent,1.600000023841858
Israel,Historical,EV sales share,Cars,EV,2020,percent,2.5999999046325684
Israel,Historical,EV stock share,Cars,EV,2020,percent,0.5099999904632568
Israel,Historical,EV sales,Cars,BEV,2020,Vehicles,1500
Israel,Historical,EV sales,Cars,PHEV,2020,Vehicles,5400
Israel,Historical,EV stock,Cars,PHEV,2020,Vehicles,15000
Israel,Historical,EV stock,Cars,BEV,2020,Vehicles,3800
Israel,Historical,EV stock,Cars,BEV,2021,Vehicles,15000
Israel,Historical,EV stock,Cars,PHEV,2021,Vehicles,28000
Israel,Historical,EV sales,Cars,PHEV,2021,Vehicles,13000
Israel,Historical,EV sales,Cars,BEV,2021,Vehicles,11000
Israel,Historical,EV stock share,Cars,EV,2021,percent,1.100000023841858
Israel,Historical,EV sales share,Cars,EV,2021,percent,6.800000190734863
Israel,Historical,EV sales share,Cars,EV,2022,percent,13
Israel,Historical,EV stock share,Cars,EV,2022,percent,2.200000047683716
Israel,Historical,EV sales,Cars,BEV,2022,Vehicles,27000
Israel,Historical,EV sales,Cars,PHEV,2022,Vehicles,16000
Israel,Historical,EV stock,Cars,PHEV,2022,Vehicles,44000
Israel,Historical,EV stock,Cars,BEV,2022,Vehicles,44000
Italy,Historical,EV stock,Cars,BEV,2010,Vehicles,650
Italy,Historical,EV sales,Cars,BEV,2010,Vehicles,40
Italy,Historical,EV sales share,Cars,EV,2010,percent,0.0020000000949949026
Italy,Historical,EV stock share,Cars,EV,2010,percent,0.0017999999690800905
Italy,Historical,EV stock share,Cars,EV,2011,percent,0.0020000000949949026
Italy,Historical,EV sales share,Cars,EV,2011,percent,0.006500000134110451
Italy,Historical,EV sales,Cars,BEV,2011,Vehicles,110
Italy,Historical,EV stock,Cars,BEV,2011,Vehicles,760
Italy,Historical,EV stock,Cars,BEV,2012,Vehicles,1200
Italy,Historical,EV sales,Cars,BEV,2012,Vehicles,460
Italy,Historical,EV sales share,Cars,EV,2012,percent,0.032999999821186066
Italy,Historical,EV stock share,Cars,EV,2012,percent,0.0032999999821186066
Italy,Historical,EV stock share,Cars,EV,2013,percent,0.005900000222027302
Italy,Historical,EV sales share,Cars,EV,2013,percent,0.07999999821186066
Italy,Historical,EV sales,Cars,BEV,2013,Vehicles,860
Italy,Historical,EV stock,Cars,BEV,2013,Vehicles,2000
Italy,Historical,EV sales,Cars,PHEV,2013,Vehicles,180
Italy,Historical,EV stock,Cars,PHEV,2013,Vehicles,180
Italy,Historical,EV stock,Cars,PHEV,2014,Vehicles,520
Italy,Historical,EV sales,Cars,PHEV,2014,Vehicles,340
Italy,Historical,EV stock,Cars,BEV,2014,Vehicles,3100
Italy,Historical,EV sales,Cars,BEV,2014,Vehicles,1000
Italy,Historical,EV sales share,Cars,EV,2014,percent,0.10000000149011612
Italy,Historical,EV stock share,Cars,EV,2014,percent,0.009600000455975533
Italy,Historical,EV stock share,Cars,EV,2015,percent,0.014999999664723873
Italy,Historical,EV sales share,Cars,EV,2015,percent,0.14000000059604645
Italy,Historical,EV sales,Cars,BEV,2015,Vehicles,1500
Italy,Historical,EV stock,Cars,BEV,2015,Vehicles,4400
Italy,Historical,EV sales,Cars,PHEV,2015,Vehicles,740
Italy,Historical,EV stock,Cars,PHEV,2015,Vehicles,1300
Italy,Historical,EV stock,Cars,PHEV,2016,Vehicles,2700
Italy,Historical,EV sales,Cars,PHEV,2016,Vehicles,1300
Italy,Historical,EV stock,Cars,BEV,2016,Vehicles,5800
Italy,Historical,EV sales,Cars,BEV,2016,Vehicles,1400
Italy,Historical,EV sales share,Cars,EV,2016,percent,0.15000000596046448
Italy,Historical,EV stock share,Cars,EV,2016,percent,0.023000000044703484
Italy,Historical,EV stock share,Cars,EV,2017,percent,0.03500000014901161
Italy,Historical,EV sales share,Cars,EV,2017,percent,0.25
Italy,Historical,EV sales,Cars,BEV,2017,Vehicles,2000
Italy,Historical,EV stock,Cars,BEV,2017,Vehicles,7800
Italy,Historical,EV sales,Cars,PHEV,2017,Vehicles,2900
Italy,Historical,EV stock,Cars,PHEV,2017,Vehicles,5600
Italy,Historical,EV stock,Cars,PHEV,2018,Vehicles,10000
Italy,Historical,EV sales,Cars,PHEV,2018,Vehicles,4700
Italy,Historical,EV stock,Cars,BEV,2018,Vehicles,13000
Italy,Historical,EV sales,Cars,BEV,2018,Vehicles,5000
Italy,Historical,EV sales share,Cars,EV,2018,percent,0.5099999904632568
Italy,Historical,EV stock share,Cars,EV,2018,percent,0.05900000035762787
Italy,Historical,EV stock share,Cars,EV,2019,percent,0.10000000149011612
Italy,Historical,EV sales share,Cars,EV,2019,percent,0.8999999761581421
Italy,Historical,EV sales,Cars,BEV,2019,Vehicles,11000
Italy,Historical,EV stock,Cars,BEV,2019,Vehicles,23000
Italy,Historical,EV sales,Cars,PHEV,2019,Vehicles,6500
Italy,Historical,EV stock,Cars,PHEV,2019,Vehicles,17000
Italy,Historical,EV stock,Cars,PHEV,2020,Vehicles,44000
Italy,Historical,EV sales,Cars,PHEV,2020,Vehicles,27000
Italy,Historical,EV stock,Cars,BEV,2020,Vehicles,55000
Italy,Historical,EV sales,Cars,BEV,2020,Vehicles,33000
Italy,Historical,EV sales share,Cars,EV,2020,percent,4.300000190734863
Italy,Historical,EV stock share,Cars,EV,2020,percent,0.25
Italy,Historical,EV stock share,Cars,EV,2021,percent,0.6000000238418579
Italy,Historical,EV sales share,Cars,EV,2021,percent,9.5
Italy,Historical,EV sales,Cars,BEV,2021,Vehicles,67000
Italy,Historical,EV stock,Cars,BEV,2021,Vehicles,120000
Italy,Historical,EV sales,Cars,PHEV,2021,Vehicles,71000
Italy,Historical,EV stock,Cars,PHEV,2021,Vehicles,110000
Italy,Historical,EV stock,Cars,PHEV,2022,Vehicles,180000
Italy,Historical,EV sales,Cars,PHEV,2022,Vehicles,65000
Italy,Historical,EV stock,Cars,BEV,2022,Vehicles,170000
Italy,Historical,EV sales,Cars,BEV,2022,Vehicles,49000
Italy,Historical,EV sales share,Cars,EV,2022,percent,9
Italy,Historical,EV stock share,Cars,EV,2022,percent,0.9200000166893005
Japan,Historical,EV sales,Cars,BEV,2010,Vehicles,2400
Japan,Historical,EV stock,Cars,BEV,2010,Vehicles,3500
Japan,Historical,EV sales share,Cars,EV,2010,percent,0.057999998331069946
Japan,Historical,EV stock share,Cars,EV,2010,percent,0.006099999882280827
Japan,Historical,EV stock share,Cars,EV,2011,percent,0.02800000086426735
Japan,Historical,EV sales share,Cars,EV,2011,percent,0.3100000023841858
Japan,Historical,EV stock,Cars,BEV,2011,Vehicles,16000
Japan,Historical,EV sales,Cars,PHEV,2011,Vehicles,15
Japan,Historical,EV sales,Cars,BEV,2011,Vehicles,13000
Japan,Historical,EV stock,Cars,PHEV,2011,Vehicles,15
Japan,Historical,EV stock,Cars,PHEV,2012,Vehicles,11000
Japan,Historical,EV sales,Cars,BEV,2012,Vehicles,13000
Japan,Historical,EV sales,Cars,PHEV,2012,Vehicles,11000
Japan,Historical,EV stock,Cars,BEV,2012,Vehicles,30000
Japan,Historical,EV sales share,Cars,EV,2012,percent,0.5299999713897705
Japan,Historical,EV stock share,Cars,EV,2012,percent,0.0689999982714653
Japan,Historical,EV stock share,Cars,EV,2013,percent,0.11999999731779099
Japan,Historical,EV sales share,Cars,EV,2013,percent,0.6299999952316284
Japan,Historical,EV stock,Cars,BEV,2013,Vehicles,44000
Japan,Historical,EV sales,Cars,PHEV,2013,Vehicles,14000
Japan,Historical,EV sales,Cars,BEV,2013,Vehicles,15000
Japan,Historical,EV stock,Cars,PHEV,2013,Vehicles,25000
Japan,Historical,EV stock,Cars,PHEV,2014,Vehicles,41000
Japan,Historical,EV sales,Cars,BEV,2014,Vehicles,16000
Japan,Historical,EV sales,Cars,PHEV,2014,Vehicles,16000
Japan,Historical,EV stock,Cars,BEV,2014,Vehicles,70000
Japan,Historical,EV sales share,Cars,EV,2014,percent,0.6899999976158142
Japan,Historical,EV stock share,Cars,EV,2014,percent,0.18000000715255737
Japan,Historical,EV stock share,Cars,EV,2015,percent,0.2199999988079071
Japan,Historical,EV sales share,Cars,EV,2015,percent,0.5799999833106995
Japan,Historical,EV stock,Cars,BEV,2015,Vehicles,79000
Japan,Historical,EV sales,Cars,PHEV,2015,Vehicles,14000
Japan,Historical,EV sales,Cars,BEV,2015,Vehicles,10000
Japan,Historical,EV stock,Cars,PHEV,2015,Vehicles,55000
Japan,Historical,EV stock,Cars,PHEV,2016,Vehicles,65000
Japan,Historical,EV sales,Cars,BEV,2016,Vehicles,15000
Japan,Historical,EV sales,Cars,PHEV,2016,Vehicles,9400
Japan,Historical,EV stock,Cars,BEV,2016,Vehicles,88000
Japan,Historical,EV sales share,Cars,EV,2016,percent,0.6000000238418579
Japan,Historical,EV stock share,Cars,EV,2016,percent,0.25
Japan,Historical,EV stock share,Cars,EV,2017,percent,0.3100000023841858
Japan,Historical,EV sales share,Cars,EV,2017,percent,1.2000000476837158
Japan,Historical,EV stock,Cars,BEV,2017,Vehicles,100000
Japan,Historical,EV sales,Cars,PHEV,2017,Vehicles,36000
Japan,Historical,EV sales,Cars,BEV,2017,Vehicles,18000
Japan,Historical,EV stock,Cars,PHEV,2017,Vehicles,100000
Japan,Historical,EV stock,Cars,PHEV,2018,Vehicles,120000
Japan,Historical,EV sales,Cars,BEV,2018,Vehicles,27000
Japan,Historical,EV sales,Cars,PHEV,2018,Vehicles,23000
Japan,Historical,EV stock,Cars,BEV,2018,Vehicles,110000
Japan,Historical,EV sales share,Cars,EV,2018,percent,1.100000023841858
Japan,Historical,EV stock share,Cars,EV,2018,percent,0.36000001430511475
Japan,Historical,EV stock share,Cars,EV,2019,percent,0.4099999964237213
Japan,Historical,EV sales share,Cars,EV,2019,percent,0.8999999761581421
Japan,Historical,EV stock,Cars,BEV,2019,Vehicles,120000
Japan,Historical,EV sales,Cars,PHEV,2019,Vehicles,18000
Japan,Historical,EV sales,Cars,BEV,2019,Vehicles,21000
Japan,Historical,EV stock,Cars,PHEV,2019,Vehicles,140000
Japan,Historical,EV stock,Cars,PHEV,2020,Vehicles,160000
Japan,Historical,EV sales,Cars,BEV,2020,Vehicles,15000
Japan,Historical,EV sales,Cars,PHEV,2020,Vehicles,15000
Japan,Historical,EV stock,Cars,BEV,2020,Vehicles,140000
Japan,Historical,EV sales share,Cars,EV,2020,percent,0.7699999809265137
Japan,Historical,EV stock share,Cars,EV,2020,percent,0.44999998807907104
Japan,Historical,EV stock share,Cars,EV,2021,percent,0.5099999904632568
Japan,Historical,EV sales share,Cars,EV,2021,percent,1.2000000476837158
Japan,Historical,EV stock,Cars,PHEV,2021,Vehicles,180000
Japan,Historical,EV stock,Cars,BEV,2021,Vehicles,160000
Japan,Historical,EV sales,Cars,PHEV,2021,Vehicles,23000
Japan,Historical,EV sales,Cars,BEV,2021,Vehicles,22000
Japan,Historical,EV sales,Cars,BEV,2022,Vehicles,61000
Japan,Historical,EV sales,Cars,PHEV,2022,Vehicles,41000
Japan,Historical,EV stock,Cars,BEV,2022,Vehicles,210000
Japan,Historical,EV stock,Cars,PHEV,2022,Vehicles,200000
Japan,Historical,EV sales share,Cars,EV,2022,percent,3
Japan,Historical,EV stock share,Cars,EV,2022,percent,0.6399999856948853
Korea,Historical,EV stock share,Cars,EV,2010,percent,0.00039999998989515007
Korea,Historical,EV sales share,Cars,EV,2010,percent,0.004999999888241291
Korea,Historical,EV sales,Cars,BEV,2010,Vehicles,61
Korea,Historical,EV stock,Cars,BEV,2010,Vehicles,61
Korea,Historical,EV stock,Cars,BEV,2011,Vehicles,340
Korea,Historical,EV sales,Cars,BEV,2011,Vehicles,270
Korea,Historical,EV sales share,Cars,EV,2011,percent,0.02199999988079071
Korea,Historical,EV stock share,Cars,EV,2011,percent,0.002199999988079071
Korea,Historical,EV stock share,Cars,EV,2012,percent,0.005499999970197678
Korea,Historical,EV sales share,Cars,EV,2012,percent,0.03999999910593033
Korea,Historical,EV sales,Cars,BEV,2012,Vehicles,510
Korea,Historical,EV stock,Cars,BEV,2012,Vehicles,850
Korea,Historical,EV stock,Cars,BEV,2013,Vehicles,1400
Korea,Historical,EV sales,Cars,BEV,2013,Vehicles,600
Korea,Historical,EV sales share,Cars,EV,2013,percent,0.04699999839067459
Korea,Historical,EV stock share,Cars,EV,2013,percent,0.009200000204145908
Korea,Historical,EV stock share,Cars,EV,2014,percent,0.017000000923871994
Korea,Historical,EV sales share,Cars,EV,2014,percent,0.09000000357627869
Korea,Historical,EV sales,Cars,BEV,2014,Vehicles,1300
Korea,Historical,EV stock,Cars,BEV,2014,Vehicles,2700
Korea,Historical,EV stock,Cars,BEV,2015,Vehicles,5800
Korea,Historical,EV sales,Cars,PHEV,2015,Vehicles,250
Korea,Historical,EV sales,Cars,BEV,2015,Vehicles,3100
Korea,Historical,EV stock,Cars,PHEV,2015,Vehicles,250
Korea,Historical,EV sales share,Cars,EV,2015,percent,0.20999999344348907
Korea,Historical,EV stock share,Cars,EV,2015,percent,0.035999998450279236
Korea,Historical,EV stock share,Cars,EV,2016,percent,0.06400000303983688
Korea,Historical,EV sales share,Cars,EV,2016,percent,0.3199999928474426
Korea,Historical,EV stock,Cars,PHEV,2016,Vehicles,580
Korea,Historical,EV sales,Cars,BEV,2016,Vehicles,4700
Korea,Historical,EV sales,Cars,PHEV,2016,Vehicles,330
Korea,Historical,EV stock,Cars,BEV,2016,Vehicles,10000
Korea,Historical,EV stock,Cars,BEV,2017,Vehicles,24000
Korea,Historical,EV sales,Cars,PHEV,2017,Vehicles,670
Korea,Historical,EV sales,Cars,BEV,2017,Vehicles,14000
Korea,Historical,EV stock,Cars,PHEV,2017,Vehicles,1300
Korea,Historical,EV sales share,Cars,EV,2017,percent,0.9200000166893005
Korea,Historical,EV stock share,Cars,EV,2017,percent,0.15000000596046448
Korea,Historical,EV stock share,Cars,EV,2018,percent,0.3400000035762787
Korea,Historical,EV sales share,Cars,EV,2018,percent,3.5999999046325684
Korea,Historical,EV stock,Cars,PHEV,2018,Vehicles,5600
Korea,Historical,EV sales,Cars,BEV,2018,Vehicles,55000
Korea,Historical,EV sales,Cars,PHEV,2018,Vehicles,4400
Korea,Historical,EV stock,Cars,BEV,2018,Vehicles,55000
Korea,Historical,EV stock,Cars,BEV,2019,Vehicles,89000
Korea,Historical,EV sales,Cars,PHEV,2019,Vehicles,2700
Korea,Historical,EV sales,Cars,BEV,2019,Vehicles,33000
Korea,Historical,EV stock,Cars,PHEV,2019,Vehicles,11000
Korea,Historical,EV sales share,Cars,EV,2019,percent,2.200000047683716
Korea,Historical,EV stock share,Cars,EV,2019,percent,0.5199999809265137
Korea,Historical,EV stock share,Cars,EV,2020,percent,0.7200000286102295
Korea,Historical,EV sales share,Cars,EV,2020,percent,2.5
Korea,Historical,EV stock,Cars,PHEV,2020,Vehicles,24000
Korea,Historical,EV sales,Cars,BEV,2020,Vehicles,31000
Korea,Historical,EV sales,Cars,PHEV,2020,Vehicles,8700
Korea,Historical,EV stock,Cars,BEV,2020,Vehicles,120000
Korea,Historical,EV stock,Cars,BEV,2021,Vehicles,190000
Korea,Historical,EV sales,Cars,PHEV,2021,Vehicles,19000
Korea,Historical,EV sales,Cars,BEV,2021,Vehicles,72000
Korea,Historical,EV stock,Cars,PHEV,2021,Vehicles,44000
Korea,Historical,EV sales share,Cars,EV,2021,percent,6.199999809265137
Korea,Historical,EV stock share,Cars,EV,2021,percent,1.2000000476837158
Korea,Historical,EV stock share,Cars,EV,2022,percent,1.7000000476837158
Korea,Historical,EV sales share,Cars,EV,2022,percent,9.399999618530273
Korea,Historical,EV stock,Cars,PHEV,2022,Vehicles,57000
Korea,Historical,EV sales,Cars,BEV,2022,Vehicles,120000
Korea,Historical,EV sales,Cars,PHEV,2022,Vehicles,11000
Korea,Historical,EV stock,Cars,BEV,2022,Vehicles,300000
Mexico,Historical,EV sales share,Cars,EV,2011,percent,0.00026000000070780516
Mexico,Historical,EV stock,Cars,BEV,2011,Vehicles,3
Mexico,Historical,EV sales,Cars,BEV,2011,Vehicles,3
Mexico,Historical,EV stock share,Cars,EV,2011,percent,0.00001700000029813964
Mexico,Historical,EV stock share,Cars,EV,2012,percent,0.0004900000058114529
Mexico,Historical,EV sales share,Cars,EV,2012,percent,0.007600000128149986
Mexico,Historical,EV sales,Cars,BEV,2012,Vehicles,88
Mexico,Historical,EV stock,Cars,BEV,2012,Vehicles,91
Mexico,Historical,EV stock,Cars,BEV,2013,Vehicles,100
Mexico,Historical,EV sales,Cars,BEV,2013,Vehicles,12
Mexico,Historical,EV sales share,Cars,EV,2013,percent,0.0008800000068731606
Mexico,Historical,EV stock share,Cars,EV,2013,percent,0.000539999979082495
Mexico,Historical,EV stock share,Cars,EV,2014,percent,0.0007600000244565308
Mexico,Historical,EV sales share,Cars,EV,2014,percent,0.003800000064074993
Mexico,Historical,EV sales,Cars,BEV,2014,Vehicles,48
Mexico,Historical,EV stock,Cars,BEV,2014,Vehicles,150
Mexico,Historical,EV stock,Cars,BEV,2015,Vehicles,240
Mexico,Historical,EV sales,Cars,PHEV,2015,Vehicles,7
Mexico,Historical,EV stock,Cars,PHEV,2015,Vehicles,7
Mexico,Historical,EV sales,Cars,BEV,2015,Vehicles,92
Mexico,Historical,EV sales share,Cars,EV,2015,percent,0.007499999832361937
Mexico,Historical,EV stock share,Cars,EV,2015,percent,0.0012000000569969416
Mexico,Historical,EV stock share,Cars,EV,2016,percent,0.004800000227987766
Mexico,Historical,EV sales share,Cars,EV,2016,percent,0.050999999046325684
Mexico,Historical,EV sales,Cars,BEV,2016,Vehicles,250
Mexico,Historical,EV stock,Cars,PHEV,2016,Vehicles,530
Mexico,Historical,EV sales,Cars,PHEV,2016,Vehicles,520
Mexico,Historical,EV stock,Cars,BEV,2016,Vehicles,500
Mexico,Historical,EV stock,Cars,BEV,2017,Vehicles,730
Mexico,Historical,EV sales,Cars,PHEV,2017,Vehicles,970
Mexico,Historical,EV stock,Cars,PHEV,2017,Vehicles,1500
Mexico,Historical,EV sales,Cars,BEV,2017,Vehicles,230
Mexico,Historical,EV sales share,Cars,EV,2017,percent,0.08299999684095383
Mexico,Historical,EV stock share,Cars,EV,2017,percent,0.009999999776482582
Mexico,Historical,EV stock share,Cars,EV,2018,percent,0.01899999938905239
Mexico,Historical,EV sales share,Cars,EV,2018,percent,0.12999999523162842
Mexico,Historical,EV sales,Cars,BEV,2018,Vehicles,200
Mexico,Historical,EV stock,Cars,PHEV,2018,Vehicles,3100
Mexico,Historical,EV sales,Cars,PHEV,2018,Vehicles,1600
Mexico,Historical,EV stock,Cars,BEV,2018,Vehicles,930
Mexico,Historical,EV stock,Cars,BEV,2019,Vehicles,1200
Mexico,Historical,EV sales,Cars,PHEV,2019,Vehicles,1400
Mexico,Historical,EV stock,Cars,PHEV,2019,Vehicles,4400
Mexico,Historical,EV sales,Cars,BEV,2019,Vehicles,290
Mexico,Historical,EV sales share,Cars,EV,2019,percent,0.12999999523162842
Mexico,Historical,EV stock share,Cars,EV,2019,percent,0.027000000700354576
Mexico,Historical,EV stock share,Cars,EV,2020,percent,0.04800000041723251
Mexico,Historical,EV sales share,Cars,EV,2020,percent,0.41999998688697815
Mexico,Historical,EV sales,Cars,BEV,2020,Vehicles,1800
Mexico,Historical,EV stock,Cars,PHEV,2020,Vehicles,6400
Mexico,Historical,EV sales,Cars,PHEV,2020,Vehicles,2000
Mexico,Historical,EV stock,Cars,BEV,2020,Vehicles,3100
Mexico,Historical,EV stock,Cars,BEV,2021,Vehicles,6100
Mexico,Historical,EV sales,Cars,PHEV,2021,Vehicles,3500
Mexico,Historical,EV stock,Cars,PHEV,2021,Vehicles,9900
Mexico,Historical,EV sales,Cars,BEV,2021,Vehicles,3000
Mexico,Historical,EV sales share,Cars,EV,2021,percent,0.75
Mexico,Historical,EV stock share,Cars,EV,2021,percent,0.0820000022649765
Mexico,Historical,EV stock share,Cars,EV,2022,percent,0.12999999523162842
Mexico,Historical,EV sales share,Cars,EV,2022,percent,0.9100000262260437
Mexico,Historical,EV sales,Cars,BEV,2022,Vehicles,4400
Mexico,Historical,EV stock,Cars,PHEV,2022,Vehicles,14000
Mexico,Historical,EV sales,Cars,PHEV,2022,Vehicles,4000
Mexico,Historical,EV stock,Cars,BEV,2022,Vehicles,10000
Netherlands,Historical,EV stock,Cars,PHEV,2010,Vehicles,11
Netherlands,Historical,EV stock,Cars,BEV,2010,Vehicles,270
Netherlands,Historical,EV sales,Cars,BEV,2010,Vehicles,120
Netherlands,Historical,EV sales share,Cars,EV,2010,percent,0.02500000037252903
Netherlands,Historical,EV stock share,Cars,EV,2010,percent,0.003599999938160181
Netherlands,Historical,EV stock share,Cars,EV,2011,percent,0.014999999664723873
Netherlands,Historical,EV sales share,Cars,EV,2011,percent,0.1599999964237213
Netherlands,Historical,EV sales,Cars,BEV,2011,Vehicles,860
Netherlands,Historical,EV stock,Cars,BEV,2011,Vehicles,1100
Netherlands,Historical,EV stock,Cars,PHEV,2011,Vehicles,26
Netherlands,Historical,EV sales,Cars,PHEV,2011,Vehicles,17
Netherlands,Historical,EV sales,Cars,PHEV,2012,Vehicles,4300
Netherlands,Historical,EV stock,Cars,PHEV,2012,Vehicles,4400
Netherlands,Historical,EV stock,Cars,BEV,2012,Vehicles,1900
Netherlands,Historical,EV sales,Cars,BEV,2012,Vehicles,790
Netherlands,Historical,EV sales share,Cars,EV,2012,percent,1
Netherlands,Historical,EV stock share,Cars,EV,2012,percent,0.07900000363588333
Netherlands,Historical,EV stock share,Cars,EV,2013,percent,0.36000001430511475
Netherlands,Historical,EV sales share,Cars,EV,2013,percent,5.5
Netherlands,Historical,EV stock,Cars,PHEV,2013,Vehicles,24000
Netherlands,Historical,EV sales,Cars,BEV,2013,Vehicles,2600
Netherlands,Historical,EV stock,Cars,BEV,2013,Vehicles,4200
Netherlands,Historical,EV sales,Cars,PHEV,2013,Vehicles,20000
Netherlands,Historical,EV sales,Cars,PHEV,2014,Vehicles,12000
Netherlands,Historical,EV stock,Cars,BEV,2014,Vehicles,6800
Netherlands,Historical,EV sales,Cars,BEV,2014,Vehicles,2700
Netherlands,Historical,EV stock,Cars,PHEV,2014,Vehicles,37000
Netherlands,Historical,EV sales share,Cars,EV,2014,percent,3.9000000953674316
Netherlands,Historical,EV stock share,Cars,EV,2014,percent,0.550000011920929
Netherlands,Historical,EV stock share,Cars,EV,2015,percent,1.100000023841858
Netherlands,Historical,EV sales share,Cars,EV,2015,percent,10
Netherlands,Historical,EV stock,Cars,PHEV,2015,Vehicles,78000
Netherlands,Historical,EV sales,Cars,BEV,2015,Vehicles,3800
Netherlands,Historical,EV stock,Cars,BEV,2015,Vehicles,9400
Netherlands,Historical,EV sales,Cars,PHEV,2015,Vehicles,41000
Netherlands,Historical,EV sales,Cars,PHEV,2016,Vehicles,19000
Netherlands,Historical,EV stock,Cars,BEV,2016,Vehicles,13000
